zeo_id,largest_included_sphere,largest_free_sphere,largest_included_sphere_along_free_sphere_path,Unitcell_volume:,Density:,ASA_A^2:,NASA_A^2:,num_1d_chan,num_2d_chan,num_3d_chan,num_chan
h8083811,4.54132,3.36162,4.54111,3527.97,1.80994,439.085,13.9453,4,0,0,4
h8083812,4.37485,3.23827,4.36801,3323.6,1.92123,138.33,129.838,2,0,0,2
h8083814,5.01661,3.68955,5.01661,3201.64,1.99441,187.883,37.1677,2,0,0,2
h8083815,4.36658,3.27128,4.36658,3043.98,1.8355,148.917,137.91,2,0,0,2
h8083817,4.29345,3.50989,4.29345,2324.59,2.06017,206.808,0.0684239,2,0,0,2
h8083820,5.72885,4.95635,5.72885,2596.78,1.84423,214.904,21.3772,2,0,0,2
h8083825,5.19551,3.3353,5.19551,3131.04,1.91192,405.653,0.0,2,0,0,2
h8083826,5.47401,4.50272,5.47401,3294.38,1.93827,219.674,43.7339,2,0,0,2
h8083831,4.27159,2.95958,4.23111,3253.1,1.96287,169.961,199.81,0,0,0,0
h8083837,4.95309,3.65058,4.80896,2852.18,1.95893,374.554,0.0,0,1,0,1
h8083844,4.39133,2.88244,4.36434,3006.33,1.85849,328.826,19.1658,0,0,0,0
h8083856,4.81594,3.36742,4.81594,2305.11,1.90445,313.985,0.0,0,2,0,2
h8083858,7.06605,5.42311,7.06605,3607.04,1.77026,415.905,29.6397,2,0,0,2
h8083864,3.689,2.94044,3.68882,2760.85,2.02373,236.296,0.0,0,0,0,0
h8083866,4.63845,3.09769,4.57484,2918.52,1.9144,289.914,4.60574,4,0,0,4
h8083867,4.63343,3.35144,4.63343,2872.03,1.94539,201.094,55.1052,2,0,0,2
h8083871,4.25775,3.30687,3.80302,2366.32,1.85519,315.054,4.05942,2,0,0,2
h8083879,4.57308,3.19979,4.57308,2262.81,1.94005,295.141,0.0,2,0,0,2
h8083894,4.27235,3.14016,4.27235,3228.73,1.97768,117.306,43.3048,2,0,0,2
h8083897,6.24245,2.98329,6.23636,2917.37,1.91516,334.095,3.14275,0,0,0,0
h8083900,4.19153,3.13749,4.16501,1827.59,1.96532,185.726,0.0,2,0,0,2
h8083915,4.53713,3.02579,4.53713,3300.96,1.93441,342.818,43.8666,2,0,0,2
h8083924,5.27247,3.44637,5.27247,2939.54,1.90072,395.936,0.0,2,0,0,2
h8083927,6.86615,3.64263,6.86506,3487.4,1.60212,642.324,0.0,0,0,1,1
h8083929,8.95613,5.22608,8.95613,3859.45,1.65448,605.476,0.0,2,0,0,2
h8083935,4.34172,3.75204,4.34172,2066.12,1.93158,186.955,58.2939,2,0,0,2
h8083937,5.721,3.66841,5.721,2374.16,1.68096,422.578,0.0,2,0,0,2
h8083939,6.76381,3.35191,6.76381,2958.16,1.88875,304.525,0.0,2,0,0,2
h8083941,6.84426,5.52902,6.84426,3731.9,1.71103,527.321,3.19292,2,0,0,2
h8083943,5.55164,4.32195,5.55164,2645.27,1.65955,504.533,0.0,0,1,0,1
h8083951,5.25843,3.99124,5.25261,3301.92,1.69211,567.668,0.0,2,0,0,2
h8083954,5.83712,4.57584,5.83712,2908.07,1.92128,390.406,0.0,2,0,0,2
h8083958,7.65165,2.93671,7.65165,3350.33,1.66766,524.015,0.0,0,0,0,0
h8083959,5.96081,4.83993,5.96081,2365.48,1.68713,303.1,13.5943,2,0,0,2
h8083970,5.29703,3.37037,5.29462,3522.26,1.81287,390.649,95.0648,2,0,0,2
h8083975,5.87411,4.08877,5.87411,2982.42,1.87338,432.928,0.0,2,0,0,2
h8083976,4.78083,2.98604,4.08688,3239.45,1.97113,413.181,0.0,0,0,0,0
h8083980,5.9345,3.1022,5.9345,3256.49,1.96082,318.936,0.0,2,0,0,2
h8083988,7.09171,6.21892,7.09058,3297.02,1.69463,455.719,1.53141,2,0,0,2
h8083995,5.09221,3.52925,5.09221,3547.65,1.7999,461.026,27.1886,2,0,0,2
h8083997,5.36736,4.06756,5.34579,3348.79,1.90678,276.143,121.114,2,0,0,2
h8084001,5.41941,3.00705,5.41941,2462.94,1.78241,380.973,0.0,2,0,0,2
h8084008,5.35173,3.67011,5.35173,2482.64,1.92901,353.179,4.90659,0,2,0,2
h8084010,5.44458,4.18087,5.44458,3452.61,1.84944,318.001,104.817,2,0,0,2
h8084016,4.87977,3.10222,4.87977,2161.51,1.84634,317.334,0.0,2,0,0,2
h8084020,4.55437,3.39831,4.53501,3384.23,1.88681,115.215,136.197,2,0,0,2
h8084021,7.1162,5.09239,7.1162,3502.26,1.82322,512.9,0.0,2,0,0,2
h8084029,4.22432,2.86384,4.22432,1830.92,2.17971,106.074,0.0,0,0,0,0
h8084030,5.93786,4.70957,5.93786,2791.88,1.71535,423.384,0.0,2,0,0,2
h8084034,5.01777,3.68415,5.01777,2714.98,2.05792,213.112,5.26389,2,0,0,2
h8084038,6.13166,2.88006,6.13166,3491.47,1.82886,454.933,0.0,0,0,0,0
h8084042,4.47987,3.66423,4.30918,2421.05,1.81325,318.236,0.0,2,0,0,2
h8084045,4.18026,3.2676,4.18026,2714.78,2.05807,267.064,0.0,2,0,0,2
h8084051,5.65429,2.69475,5.65429,3033.53,1.84182,406.292,0.139457,0,0,0,0
h8084056,5.65204,3.30068,5.65204,2621.55,1.8268,365.239,0.0,2,0,0,2
h8084059,4.94305,3.98872,4.94305,2246.73,1.77631,386.97,0.0,2,0,0,2
h8084061,6.99924,5.70105,6.99924,3170.68,1.76215,334.949,6.93998,2,0,0,2
h8084063,5.08051,3.43905,5.08051,2042.34,1.95407,219.403,2.51757,2,0,0,2
h8084072,5.44327,3.56157,5.44327,2750.49,2.03135,247.834,8.31,2,0,0,2
h8084074,6.06829,4.34466,6.06829,3377.93,1.89033,414.583,0.0,2,0,0,2
h8084078,4.50483,3.3365,4.50483,3420.53,1.86679,534.912,0.0,4,0,0,4
h8084109,5.4715,4.90285,5.4715,3176.28,1.75905,443.008,10.8803,2,0,0,2
h8084110,5.28642,4.4362,5.28642,3046.14,1.8342,455.215,0.0,2,0,0,2
h8084113,6.50175,2.86565,3.64108,2521.0,1.74136,158.646,221.839,0,0,0,0
h8084133,6.53234,5.8224,6.53234,2996.05,1.86486,382.114,0.0,2,0,0,2
h8084135,4.25573,3.17706,4.25573,2102.63,1.89804,117.965,47.8825,2,0,0,2
h8084147,6.42936,4.62174,6.42936,3081.38,1.81322,376.747,0.0,2,0,0,2
h8084151,4.65768,3.85401,4.65768,1660.62,1.92259,193.881,0.0,2,0,0,2
h8084186,4.6801,2.93557,4.6801,3274.8,1.94986,391.13,0.0,0,0,0,0
h8084191,5.89604,4.72254,5.88803,3322.67,1.92177,272.774,46.696,2,0,0,2
h8084192,5.09156,3.43577,5.09156,2834.73,1.8302,389.707,0.0,0,1,0,1
h8084194,5.79111,4.51612,5.79111,3344.6,1.90916,399.45,0.0,2,0,0,2
h8084202,4.08028,2.99847,4.08028,3257.4,1.96027,119.277,90.2672,0,0,0,0
h8084228,4.31032,3.11354,4.3036,3252.02,1.96352,123.944,61.6066,2,0,0,2
h8084229,3.38281,2.76984,3.28044,3148.95,2.02778,241.541,37.941,0,0,0,0
h8084239,5.26025,4.08924,5.25925,2963.42,1.8854,211.806,65.8445,2,0,0,2
h8084250,5.25094,3.3423,5.2469,2383.68,2.0091,230.666,0.0,2,0,0,2
h8084261,7.9843,6.7724,7.98275,3750.9,1.70236,585.234,0.0,2,0,0,2
h8084267,4.53998,2.8875,4.32529,3353.62,1.90403,344.967,5.39967,0,0,0,0
h8084271,5.91145,3.41519,5.91145,3171.45,1.76172,539.457,0.752663,2,0,0,2
h8084273,3.81264,3.15897,3.81264,1937.17,2.06015,72.0682,22.379,2,0,0,2
h8084278,5.49685,2.96838,3.45059,3204.29,1.86822,134.967,289.233,0,0,0,0
h8084281,6.15609,5.43729,6.15609,2788.9,2.00338,291.358,0.0,2,0,0,2
h8084282,5.6132,4.33422,5.6132,3029.72,1.84414,437.21,1.84377,2,0,0,2
h8084285,4.82834,3.31219,4.20312,2813.24,1.98605,341.605,0.0,2,0,0,2
h8084286,5.73575,4.68013,5.73575,2675.57,1.78992,429.623,0.0,4,0,0,4
h8084292,5.34427,4.09537,5.33967,3080.03,2.07316,248.996,0.0,2,0,0,2
h8084294,5.13604,3.2347,5.13604,2914.13,1.91728,229.25,9.22038,4,0,0,4
h8084303,4.77329,3.15995,4.77298,3155.69,2.02346,309.9,0.229819,0,1,0,1
h8084304,4.24597,3.51491,4.24597,2616.43,1.83038,410.891,0.0,2,0,0,2
h8084307,4.69733,3.54083,4.69733,2212.66,1.80365,266.189,40.0545,0,1,0,1
h8084309,5.07227,2.75795,5.07227,3202.94,1.99361,395.716,0.0,0,0,0,0
h8084320,5.24056,3.01012,5.24056,3126.41,2.0424,332.386,4.31379,2,0,0,2
h8084325,4.94923,3.84427,4.94923,3373.32,1.89291,425.62,6.42757,2,0,0,2
h8084328,3.95215,2.96967,3.91053,3391.83,1.88258,134.329,163.884,0,0,0,0
h8084329,4.46954,3.38062,4.46481,3438.33,1.85712,390.587,15.8653,2,0,0,2
h8084330,4.01886,3.30981,4.01372,3430.16,1.86154,379.228,15.3811,2,0,0,2
h8084333,4.36812,3.12881,4.36812,3041.9,1.83675,269.316,96.487,4,0,0,4
h8084338,6.49421,6.19827,6.49421,3055.75,1.82843,310.59,69.7955,2,0,0,2
h8084342,5.7247,3.87403,5.7247,3213.49,1.98706,243.47,110.962,2,0,0,2
h8084345,4.37958,3.21559,4.37958,3091.49,1.80729,388.013,13.2506,4,0,0,4
h8084351,4.91282,3.34929,4.91228,2797.54,1.99719,229.924,6.13977,2,0,0,2
h8084353,4.27569,3.47563,4.27569,2614.49,1.83173,393.678,0.205272,0,1,0,1
h8084364,4.79149,3.35196,4.79094,3393.39,1.88172,316.569,7.53018,4,0,0,4
h8084367,5.91293,4.70788,5.91293,3292.32,1.93948,252.28,24.6156,2,0,0,2
h8084374,4.33249,2.94258,4.33249,3165.77,2.01701,191.198,31.8223,0,0,0,0
h8084377,5.39647,3.38933,5.38513,2882.63,1.93824,351.633,0.0,2,0,0,2
h8084380,5.24035,3.5383,4.37792,2265.68,1.93759,124.12,123.339,2,0,0,2
h8084407,4.04737,3.18479,4.04737,2892.4,2.06967,194.674,10.6134,2,0,0,2
h8084412,4.30066,3.12058,4.30066,2567.55,1.86522,292.405,5.9779,4,0,0,4
h8084418,4.18233,2.94702,4.1801,2540.45,1.88512,216.889,24.4541,0,0,0,0
h8084422,5.27067,3.26006,5.27067,2943.19,1.89835,376.483,0.0,2,0,0,2
h8084428,4.55699,2.90526,4.55699,3212.23,1.98784,322.939,0.0,0,0,0,0
h8084442,6.9956,5.87535,6.9956,2314.99,1.89632,318.105,0.0,2,0,0,2
h8084444,6.03629,4.90994,6.03629,2556.0,1.71751,359.028,0.161395,2,0,0,2
h8084446,5.90807,4.82717,5.90807,3423.92,1.86494,427.76,0.415761,2,0,0,2
h8084453,6.46294,5.47182,6.46294,2925.76,1.90966,393.492,0.0,2,0,0,2
h8084472,5.2651,4.40001,5.25875,2740.24,2.03896,227.137,0.325399,2,0,0,2
h8084476,4.51577,3.92183,4.51577,2477.87,1.93272,199.478,93.5792,2,0,0,2
h8084477,5.00953,3.75942,5.00953,3053.51,1.82977,438.095,0.0,2,0,0,2
h8084491,5.84259,5.48542,5.84259,3457.08,1.84705,342.116,16.161,2,0,0,2
h8084499,4.94867,3.23708,4.94867,3179.53,1.88277,388.184,0.0,2,0,0,2
h8084512,4.40778,2.99664,4.40778,2925.17,1.91005,265.454,24.2103,0,0,0,0
h8084517,4.40044,2.65329,4.24644,2317.55,2.06642,166.864,15.638,0,0,0,0
h8084539,5.38159,3.51317,5.38159,2176.06,1.83399,348.709,0.0,2,0,0,2
h8084540,6.89176,4.43274,6.89176,3527.86,1.80999,452.866,0.0,2,0,0,2
h8084545,6.01563,4.71621,6.01543,2178.03,1.83233,282.48,0.0,2,0,0,2
h8084552,4.84381,3.6865,4.84381,2316.61,1.89499,217.29,73.807,2,0,0,2
h8084556,4.69992,3.20291,4.69992,3300.52,1.81374,507.64,0.0,2,0,0,2
h8084562,4.71625,3.36452,4.70979,2714.04,2.05864,264.463,0.0,2,0,0,2
h8084563,4.24057,3.24174,4.24057,3134.87,2.03689,265.872,7.66395,2,0,0,2
h8084564,4.60798,3.45373,4.50754,2425.32,1.97461,200.375,12.1803,2,0,0,2
h8084565,4.16617,3.57723,4.16617,2633.44,1.81856,334.643,35.1522,2,0,0,2
h8084568,5.40193,3.07375,5.40193,2436.89,1.96523,233.863,1.11565,2,0,0,2
h8084598,4.86774,2.8634,4.86774,2786.14,2.00536,283.73,0.0,0,0,0,0
h8084599,4.9541,3.5602,4.7446,2432.84,1.9685,312.677,0.0,2,0,0,2
h8084603,5.56337,4.81666,5.56337,3245.17,1.96766,328.732,0.0,2,0,0,2
h8084606,4.42702,3.76325,4.42702,2930.95,1.90628,327.91,0.0,2,0,0,2
h8084617,3.66466,2.94718,3.64592,1978.91,2.21837,111.291,0.0,0,0,0,0
h8084620,5.25392,3.22616,5.25378,2926.65,1.90908,332.02,3.79462,2,0,0,2
h8084621,4.34995,3.61639,4.34995,1784.18,2.01313,184.562,0.0,2,0,0,2
h8084622,3.9034,2.99388,3.9034,2147.59,1.85831,287.061,0.0,0,0,0,0
h8084626,4.70629,3.46455,4.70629,2680.75,1.93533,229.699,0.987699,2,0,0,2
h8084631,5.16324,4.53057,5.16324,2858.25,1.95477,283.464,0.0,2,0,0,2
h8084650,7.5211,7.02243,7.5211,4250.44,1.50229,878.08,0.0,2,0,0,2
h8084654,5.77897,5.01764,5.7764,3419.99,1.6337,569.821,0.0,2,0,0,2
h8084661,6.04114,5.21743,6.04114,2774.43,1.72614,409.594,0.0,2,0,0,2
h8084664,8.20716,6.23045,8.20716,4573.59,1.39615,823.056,36.6472,0,0,1,1
h8084675,5.50496,4.30642,5.17392,3421.67,1.63289,501.183,52.8237,2,0,0,2
h8084679,7.56088,6.64675,7.56088,3011.55,1.59023,373.093,47.788,2,0,0,2
h8084680,7.61048,6.55657,7.61048,3558.96,1.5699,535.968,40.9494,2,0,0,2
h8084684,6.94705,5.4483,6.94001,3543.97,1.57654,539.608,71.8037,2,0,0,2
h8084697,7.97362,6.64414,7.31519,3644.29,1.53315,509.456,22.4241,2,0,0,2
h8084707,7.80377,6.6965,7.79934,4204.21,1.51881,614.996,65.2319,2,0,0,2
h8084709,7.3642,6.69814,7.31303,3556.31,1.57107,460.984,15.2756,2,0,0,2
h8084712,7.37941,3.85838,7.37941,4024.61,1.58659,804.057,0.0,0,1,0,1
h8084713,7.72957,6.74931,7.71546,3470.59,1.60988,509.24,0.413152,2,0,0,2
h8084715,7.41891,3.4804,7.41891,3052.29,1.569,619.613,0.342119,2,0,0,2
h8084719,4.47303,3.88209,4.47303,3465.31,1.84266,214.197,163.233,2,0,0,2
h8084720,7.5428,6.69721,7.54098,3430.16,1.62885,495.197,19.706,2,0,0,2
h8084721,7.38542,6.54618,7.37457,3386.53,1.64984,475.898,17.9202,2,0,0,2
h8084724,5.48922,4.52365,5.48922,3148.49,1.77457,244.652,152.494,2,0,0,2
h8084725,6.08823,4.46138,5.9963,3727.0,1.71328,372.94,129.771,2,0,0,2
h8084727,5.80762,4.12007,5.76339,3029.6,1.84421,365.258,0.0,2,0,0,2
h8084732,6.42072,3.05678,6.42072,3570.73,1.78826,485.691,0.0,2,0,0,2
h8084735,5.42043,4.29009,5.42043,3227.74,1.731,522.192,20.2182,2,0,0,2
h8084737,6.93094,3.51204,6.9193,2910.15,1.78277,406.963,0.0,2,0,0,2
h8084741,5.20593,3.14005,5.20593,2616.19,1.83054,336.179,14.608,2,0,0,2
h8084748,6.99079,6.32697,6.99079,3127.37,1.78656,344.627,48.7695,2,0,0,2
h8084749,5.60711,4.41522,5.60711,2598.17,1.68963,454.885,0.0,0,2,0,2
h8084750,4.97277,4.4123,4.97277,2641.52,1.81299,388.505,0.0,2,0,0,2
h8084751,8.29473,7.11968,8.29473,3181.71,1.88148,328.677,0.0,2,0,0,2
h8084752,6.92611,5.77261,6.92611,3752.71,1.70154,372.103,90.7993,2,0,0,2
h8084754,6.17632,5.11906,6.17632,4053.39,1.57532,681.871,26.2516,2,0,0,2
h8084755,5.05033,3.79575,5.04037,3112.68,1.79499,235.031,108.022,2,0,0,2
h8084757,7.36116,6.26554,7.3605,4154.42,1.53701,601.669,70.3281,2,0,0,2
h8084768,6.40468,5.91359,6.40468,3983.95,1.60278,556.441,5.26389,2,0,0,2
h8084769,7.87434,6.81655,7.87434,3667.4,1.52348,499.172,42.3309,2,0,0,2
h8084770,6.22835,4.49887,6.22835,4024.09,1.58679,653.112,62.441,2,0,0,2
h8084772,7.79218,6.64339,7.79218,3589.35,1.55661,450.837,30.5851,2,0,0,2
h8084775,6.52453,5.54406,6.52453,3258.21,1.71481,432.033,3.40341,2,0,0,2
h8084776,5.67413,4.53544,5.67413,3499.63,1.82459,357.184,46.5256,2,0,0,2
h8084778,5.81849,4.54698,5.80642,2965.75,1.61478,488.886,12.0681,2,0,0,2
h8084779,7.80347,6.6545,7.80347,4133.53,1.54478,604.57,5.16203,2,0,0,2
h8084781,7.17245,6.80344,7.17245,2783.72,2.0071,258.49,0.0,2,0,0,2
h8084784,5.34751,3.99719,5.09171,3239.08,1.72494,569.766,0.0,2,0,0,2
h8084786,8.53952,7.69538,8.53952,3515.11,1.70302,480.058,0.0,2,0,0,2
h8084789,7.20796,6.18508,7.20796,4374.59,1.45965,853.43,0.0,2,0,0,2
h8084793,7.52039,6.26221,7.51748,4185.26,1.52569,699.5,0.457029,2,0,0,2
h8084795,6.57685,5.96085,6.57515,3544.59,1.57627,587.487,0.0,0,1,0,1
h8084799,8.31449,5.89911,8.30629,3951.15,1.61608,565.239,8.89344,2,0,0,2
h8084805,7.677,6.53795,7.677,3660.77,1.52624,518.856,51.2995,2,0,0,2
h8084806,8.34625,7.24373,8.34625,4163.44,1.53368,711.643,0.0,2,0,0,2
h8084807,6.32925,3.70076,6.32925,3726.24,1.71363,676.111,0.0,0,2,0,2
h8084810,6.37331,5.47554,6.36136,3230.35,1.7296,408.645,3.26134,2,0,0,2
h8084811,6.39629,3.9975,6.39629,3657.36,1.7459,482.028,46.1424,0,1,0,1
h8084818,6.0461,5.08629,6.0461,2862.03,1.67331,427.403,20.0329,2,0,0,2
h8084819,7.10455,6.20267,7.10455,3548.61,1.57448,611.582,0.229819,2,0,0,2
h8084821,7.34257,6.5205,7.3281,3368.72,1.65856,481.915,0.599094,2,0,0,2
h8084822,7.39263,6.42254,7.39263,3470.64,1.60985,509.542,6.02284,2,0,0,2
h8084823,8.27276,7.32798,8.27276,4138.61,1.54289,573.518,30.5747,2,0,0,2
h8084824,5.23897,3.94458,5.10688,3361.3,1.66222,456.51,84.2056,2,0,0,2
h8084830,6.32853,5.72057,6.32475,2776.02,1.72515,371.921,3.00697,2,0,0,2
h8084833,5.43579,4.33832,5.42099,3915.95,1.63061,730.001,0.0,2,0,0,2
h8084839,7.20204,6.55031,7.08462,3861.84,1.65346,621.23,0.0,0,2,0,2
h8084840,6.86998,5.55928,6.86998,2777.62,1.72416,337.185,25.8394,2,0,0,2
h8084841,7.17748,6.40213,7.17748,4369.29,1.46143,821.004,0.0,0,2,0,2
h8084847,6.36454,5.57177,6.36454,3709.78,1.72123,545.857,1.0394,2,0,0,2
h8084848,7.19647,6.52831,7.19647,3458.12,1.61568,499.486,15.6261,2,0,0,2
h8084849,6.56075,5.46523,6.50616,3282.98,1.70188,466.201,0.371884,2,0,0,2
h8084852,6.33233,4.25074,6.33233,3439.14,1.6246,605.454,0.0,2,0,0,2
h8084854,6.60308,5.75603,6.60308,3738.43,1.70804,576.117,1.4771,2,0,0,2
h8084858,7.47356,6.21483,7.47356,3976.02,1.60598,555.604,6.16016,2,0,0,2
h8084861,7.48137,6.29922,7.48137,3969.26,1.60871,518.662,11.2726,2,0,0,2
h8084868,7.73129,6.83611,7.73129,3544.15,1.57646,481.749,70.2838,2,0,0,2
h8084875,5.60041,3.69231,5.58915,3714.42,1.71909,544.242,46.9696,4,0,0,4
h8084877,5.2416,3.29631,5.2416,3068.85,1.82062,454.521,0.0,2,0,0,2
h8084879,7.19221,6.34154,7.19134,3417.55,1.63486,474.549,2.93333,2,0,0,2
h8084883,7.50165,6.33551,7.50165,3524.78,1.58513,503.659,5.4477,2,0,0,2
h8084887,7.05911,6.42445,7.02752,3433.73,1.62716,488.695,4.49819,2,0,0,2
h8084889,7.71409,7.01502,7.71409,4011.69,1.5917,627.759,0.0,2,0,0,2
h8084890,6.03414,5.10336,6.02494,2678.53,1.78794,330.206,3.70165,2,0,0,2
h8084894,7.87818,6.93316,7.87818,3006.81,1.72546,458.171,0.0,0,2,0,2
h8084895,6.31523,4.60923,6.31523,3883.15,1.64438,654.931,58.4957,2,0,0,2
h8084896,6.88255,5.81267,6.83687,3810.4,1.67578,530.025,0.0,2,0,0,2
h8084902,5.97649,5.04346,5.96317,3685.63,1.73251,556.884,0.0,2,0,0,2
h8084905,5.08298,4.13302,5.08298,2802.86,1.70863,507.034,0.0,2,0,0,2
h8084908,6.30996,4.30691,6.30996,3551.58,1.7979,566.052,0.0,2,0,0,2
h8084909,6.79555,3.91156,6.79555,3903.75,1.63571,690.209,0.0,0,1,0,1
h8084916,7.86462,6.77009,7.86462,3600.86,1.55163,461.373,46.1554,2,0,0,2
h8084919,8.79292,6.67323,8.79292,3471.53,1.60944,476.353,3.03045,2,0,0,2
h8084920,7.21178,6.49965,7.21175,3528.2,1.58359,472.067,10.3653,2,0,0,2
h8084922,5.22852,4.07912,5.04685,3339.06,1.67329,552.688,0.0,2,0,0,2
h8084923,6.37997,5.41108,6.27518,3629.73,1.75919,457.632,4.51645,2,0,0,2
h8084930,7.6534,6.91577,7.6534,4091.81,1.56053,670.616,0.0,2,0,0,2
h8084933,5.11582,3.74252,5.07167,3718.37,1.71726,533.778,10.4813,2,0,0,2
h8084935,5.51038,3.98992,5.49557,3435.0,1.85892,375.485,0.0464855,2,0,0,2
h8084936,6.98223,6.22866,6.97916,3001.12,1.59575,491.775,0.0,2,0,0,2
h8084937,6.98252,6.15197,6.97822,3465.32,1.61232,475.718,42.4473,2,0,0,2
h8084944,6.96574,3.79913,6.66717,3456.69,1.7318,473.382,24.4136,2,0,0,2
h8084945,5.0978,3.45191,5.09448,2836.83,1.68817,499.269,6.76187,2,0,0,2
h8084947,7.08031,5.64322,7.08031,2676.24,1.78947,320.564,0.0,2,0,0,2
h8084948,4.56318,3.39127,4.55917,3381.41,1.88838,351.064,46.3432,2,0,0,2
h8084956,6.41982,4.39831,6.41982,2917.91,1.64126,527.032,0.0,2,0,0,2
h8084957,5.86946,4.40685,5.86946,2359.67,1.69128,342.907,1.41129,2,0,0,2
h8084958,5.64424,4.11235,5.62452,3602.89,1.7723,560.417,5.11708,2,0,0,2
h8084966,5.94614,4.37713,5.94614,4065.63,1.57058,751.517,0.77721,2,0,0,2
h8084972,5.90823,4.36892,5.90823,3492.22,1.59991,608.903,42.3678,2,0,0,2
h8084977,5.94237,4.7525,5.94237,2900.44,1.65114,422.617,8.33929,2,0,0,2
h8084980,5.73045,3.87182,5.73045,3227.73,1.73101,493.912,0.618424,4,0,0,4
h8084990,5.69379,4.50783,5.69379,3185.98,1.75369,273.332,169.811,2,0,0,2
h8084995,6.20173,4.97315,6.20173,2852.54,1.67887,503.458,0.0,2,0,0,2
h8084998,8.2689,7.06406,8.2689,4000.6,1.59611,489.113,28.8406,2,0,0,2
h8085001,5.94822,4.96482,5.94633,2807.68,1.70569,281.924,122.044,2,0,0,2
h8085005,5.43564,4.05134,5.43564,2819.28,1.69868,428.299,36.6727,2,0,0,2
h8085006,5.35045,3.45084,4.49367,3622.71,1.7626,486.473,52.0593,2,0,0,2
h8085008,4.73042,3.1158,4.71277,2746.26,1.74384,447.677,6.87369,2,0,0,2
h8085010,7.46107,6.55819,7.46107,3408.91,1.639,463.818,2.80692,2,0,0,2
h8085015,6.22903,4.76493,6.22903,3591.07,1.77813,342.107,49.7951,2,0,0,2
h8085018,8.41918,8.07421,8.3291,2852.19,1.67907,310.699,38.7433,2,0,0,2
h8085023,7.09661,5.71049,7.09661,3274.61,1.70622,510.394,0.0,0,2,0,2
h8085025,4.42193,3.05901,4.42193,3707.24,1.72241,668.886,22.5046,2,0,0,2
h8085027,6.38884,4.58658,6.38884,2939.94,1.62896,486.9,12.7048,2,0,0,2
h8085032,4.43552,3.09199,4.38478,3217.05,1.73675,551.927,4.57183,2,0,0,2
h8085040,6.28166,4.98794,6.28166,3754.34,1.70081,417.922,112.918,2,0,0,2
h8085043,5.42009,4.67729,5.42009,3512.06,1.81814,525.853,0.0,2,0,0,2
h8085044,7.19704,5.3685,7.03356,2915.63,1.64254,443.138,3.65101,2,0,0,2
h8085049,4.42069,2.99966,4.42069,3570.22,1.78852,517.627,19.2614,0,0,0,0
h8085051,4.32729,3.02623,4.07983,3590.02,1.77865,535.15,8.9442,4,0,0,4
h8085054,5.79105,5.03303,5.70484,3352.1,1.90489,397.996,0.0,2,0,0,2
h8085055,6.45365,5.30803,6.42028,2996.37,1.86466,381.074,11.5578,2,0,0,2
h8085057,6.17057,3.81717,4.85343,2992.17,1.86728,417.983,0.0,2,0,0,2
h8085060,4.69364,3.24957,4.69364,2954.78,1.75584,509.441,0.0,2,0,0,2
h8085067,5.0816,3.04186,5.0816,3549.19,1.79912,480.145,39.7496,2,0,0,2
h8085072,5.30255,4.17536,5.29805,3625.25,1.76137,430.051,30.5638,2,0,0,2
h8085077,7.01305,5.86759,6.98787,3307.15,1.68944,377.682,41.4428,2,0,0,2
h8085078,5.65029,4.34371,5.64101,2952.57,1.89232,423.272,0.0,2,0,0,2
h8085079,5.6852,4.53707,5.68217,2986.1,1.87108,420.285,0.0,0,2,0,2
h8085081,5.56778,4.35233,5.56778,2923.78,1.91096,404.905,0.0,0,2,0,2
h8085082,6.15362,5.02149,6.15044,2990.4,1.86839,316.899,73.7457,2,0,0,2
h8085083,5.24524,3.93433,5.24524,3517.33,1.81541,326.121,55.2747,2,0,0,2
h8085085,5.19082,3.47716,5.19082,3044.88,1.83496,441.886,0.161395,2,0,0,2
h8085088,5.70629,4.98052,5.6872,2303.77,1.73232,358.732,0.0,0,2,0,2
h8085090,5.3922,4.76403,5.3922,3735.36,1.70945,522.224,0.0,2,0,0,2
h8085091,6.21045,4.31626,6.21045,3747.75,1.70379,609.367,0.0,2,0,0,2
h8085097,4.25139,3.05451,4.24855,3250.69,1.96432,292.038,14.6854,2,0,0,2
h8085099,4.50622,3.58561,4.41213,3291.99,1.93968,449.728,0.092971,2,0,0,2
h8085101,6.21807,4.42351,6.21024,3112.12,1.79531,458.318,0.0,0,1,0,1
h8085103,4.4368,4.00075,4.4368,2904.89,1.92339,407.398,0.0,0,1,0,1
h8085113,6.3699,4.35565,5.80205,3753.48,1.48855,914.571,0.0,0,1,0,1
h8085122,8.15093,7.58514,8.15093,3364.37,1.6607,525.745,0.0,2,0,0,2
h8085127,6.9253,6.01337,6.9253,4100.45,1.55724,658.452,25.6866,2,0,0,2
h8085129,6.18172,5.07244,6.18172,3960.88,1.61212,632.548,2.44393,2,0,0,2
h8085134,5.73362,4.1049,5.73362,3879.79,1.64581,556.551,41.01,2,0,0,2
h8085136,6.75086,6.0109,6.7484,3780.75,1.68892,476.278,28.02,2,0,0,2
h8085137,6.47051,4.55476,6.25266,3421.01,1.51655,686.491,0.0,2,0,0,2
h8085142,6.63713,6.10861,6.6355,3634.65,1.75681,480.762,1.02007,2,0,0,2
h8085144,7.62664,6.49967,7.62664,3372.22,1.65684,441.407,2.16656,2,0,0,2
